cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1558.0,197.2,174.7,133.8,0.2863,9.081,0.6983,0.267,1.133,0.6192,0.0,343.6,0.1725,0.9573,0.2145,0.09808,0.2128,0.06964,0.1425,0.789,14.79,0.0,343.6,0.1725,0.9573,0.2145,0.09808,0.2128,0.06964,0.1425,0.789,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.1,141.6,43.84,508.9,172.0,2.793,2.998,30.3,4.71,0.0,41.11,1.61,11.18,16.41,37.02,0.02151,0.04132,0.05056,0.02947,0.128,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01E-4,0.0,8048.0,109400.0,75500.0,59760.0,2.341E7,40950.0,21640.0,24850.0,13380.0,29030.0,0.0,2.462E-36,2.192E-36,1.256E-35,1.085E-35,1.036E-36,4.873E-37,5.108E-38,2.2329999999999999E-38,5.37E-38,6.786E-38,2.08E-35,0.0,0.356,1.464,2.613,1.401,0.1705,0.06418,0.007394,0.002909,0.01705,0.01031,0.0,0.0,9.291E-4,0.001616,7.942E-4,0.994,0.001029,4.12E-4,5.406E-4,6.267E-5,6.566E-4,0.0,0.003029,0.008112,0.009732,0.006471,0.2258,0.01147,0.001657,6.897E-4,0.005356,0.001268,
0.0,1558.0,200.5,171.2,135.8,0.2801,9.04,0.7058,0.2683,1.14,0.6229,0.0,343.6,0.1776,0.9595,0.2086,0.09784,0.21,0.07018,0.1426,0.7894,14.79,0.0,343.6,0.1776,0.9595,0.2086,0.09784,0.21,0.07018,0.1426,0.7894,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.2,141.6,44.06,497.1,171.1,2.929,2.99,30.42,4.761,0.0,41.11,1.553,10.96,14.91,36.96,0.02087,0.04117,0.05039,0.02943,0.1278,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8068.0,109000.0,72440.0,58020.0,2.199E7,38700.0,20860.0,23880.0,13210.0,28190.0,0.0,2.462E-36,2.2670000000000002E-36,1.243E-35,1.072E-35,1.035E-36,4.749E-37,4.835E-38,2.153E-38,5.269E-38,6.673E-38,2.08E-35,0.0,0.356,1.497,2.576,1.406,0.1703,0.06363,0.007494,0.002925,0.01714,0.01036,0.0,0.0,9.392E-4,0.001634,8.028E-4,0.9939,0.00104,4.165E-4,5.464E-4,6.335E-5,6.637E-4,0.0,0.003029,0.00812,0.009697,0.006472,0.2232,0.01142,0.001663,6.889E-4,0.005366,0.00127,
0.0,1559.0,196.6,173.1,132.9,0.7076,9.028,0.7069,0.2685,1.141,0.6234,0.0,343.6,0.173,0.9302,0.2409,0.09791,0.2094,0.07097,0.1421,0.7893,14.79,0.0,343.6,0.173,0.9302,0.2409,0.09791,0.2094,0.07097,0.1421,0.7893,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,143.7,44.08,482.4,170.9,2.915,2.951,30.44,4.737,0.0,41.11,1.555,12.11,17.41,35.99,0.02586,0.04107,0.0503,0.02939,0.1278,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.641E-4,0.0,8122.0,110100.0,70960.0,59490.0,2.147E7,38420.0,20580.0,23520.0,13150.0,27930.0,0.0,2.7210000000000003E-36,2.1740000000000002E-36,1.253E-35,1.026E-35,1.017E-36,4.648E-37,4.558E-38,2.074E-38,5.149E-38,6.555E-38,2.08E-35,0.0,0.3753,1.457,2.599,1.393,0.1658,0.06353,0.007508,0.002927,0.01716,0.01037,0.0,0.0,9.392E-4,0.001634,8.028E-4,0.9939,0.00104,4.165E-4,5.464E-4,6.335E-5,6.637E-4,0.0,0.003072,0.008126,0.009685,0.006445,0.2229,0.0114,0.001669,6.791E-4,0.005364,0.001268,
0.0,1605.0,196.9,170.5,132.9,0.7578,11.43,0.6007,0.2419,1.108,0.5817,0.0,343.6,0.1742,0.944,0.2039,0.09761,0.2361,0.06158,0.1395,0.883,14.69,0.0,343.6,0.1742,0.944,0.2039,0.09761,0.2361,0.06158,0.1395,0.883,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,144.6,44.1,473.8,170.8,2.856,2.881,30.4,4.684,0.0,45.19,1.581,9.532,15.35,35.87,0.0244,0.04098,0.05021,0.02937,0.1277,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.478E-4,0.0,8226.0,112100.0,71170.0,58940.0,2.171E7,38230.0,20690.0,23680.0,13190.0,28230.0,0.0,4.68E-36,2.1840000000000003E-36,1.2330000000000001E-35,9.999E-36,1.0160000000000001E-36,6.171E-37,3.346E-38,1.761E-38,4.731E-38,6.073E-38,2.08E-35,0.0,0.6631,1.463,2.559,1.366,0.1655,0.08697,0.006592,0.002698,0.01686,0.01001,0.0,0.0,9.392E-4,0.001634,8.028E-4,0.9939,0.00104,4.165E-4,5.464E-4,6.335E-5,6.637E-4,0.0,0.003127,0.008131,0.009652,0.006326,0.2219,0.0115,0.001655,6.667E-4,0.005368,0.00125,
0.0,1605.0,197.0,168.6,137.1,0.7423,10.72,0.2881,0.3562,0.8174,0.6442,0.0,343.6,0.1752,0.9184,0.1804,0.09789,0.3103,0.07084,0.3385,0.8911,14.45,0.0,343.6,0.1752,0.9184,0.1804,0.09789,0.3103,0.07084,0.3385,0.8911,14.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.9,144.2,44.53,459.0,170.9,2.834,2.821,30.32,4.618,0.0,45.19,1.647,9.545,13.15,35.89,0.02618,0.0409,0.05013,0.02935,0.1276,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8362.0,114900.0,72840.0,59910.0,2.256E7,39020.0,21260.0,29800.0,7948.0,29050.0,0.0,4.751E-36,2.285E-36,1.192E-35,1.016E-35,1.0160000000000001E-36,5.5829999999999994E-37,1.178E-38,1.708E-38,3.61E-38,7.753E-38,2.08E-35,0.0,0.6804,1.475,2.518,1.386,0.1655,0.08037,0.00355,0.005137,0.01283,0.01158,0.0,0.0,9.392E-4,0.001634,8.028E-4,0.9939,0.00104,4.165E-4,5.464E-4,6.335E-5,6.637E-4,0.0,0.003213,0.007951,0.009582,0.006292,0.2217,0.01147,0.001664,0.004132,0.001895,0.001293,
0.0,1591.0,209.4,168.0,140.4,0.6971,10.82,0.2881,0.3786,0.8491,0.529,0.0,343.6,0.1637,0.9177,0.1771,0.09603,0.2649,0.07085,0.2044,2.441,13.09,0.0,343.6,0.1637,0.9177,0.1771,0.09603,0.2649,0.07085,0.2044,2.441,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.1,146.1,44.66,451.0,170.9,2.83,2.841,30.35,4.479,0.0,43.96,1.69,9.926,9.736,35.62,0.02912,0.04082,0.05004,0.02934,0.1276,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8357.0,119700.0,78810.0,63550.0,2.372E7,40330.0,22040.0,30760.0,8185.0,30180.0,0.0,3.889E-36,2.2320000000000003E-36,1.194E-35,1.007E-35,1.0130000000000001E-36,5.456E-37,1.13E-38,1.928E-38,3.9119999999999997E-38,6.405E-38,2.08E-35,0.0,0.5569,1.57,2.517,1.389,0.1652,0.08135,0.00355,0.005411,0.01322,0.01017,0.0,0.0,9.392E-4,0.001634,8.028E-4,0.9939,0.00104,4.165E-4,5.464E-4,6.335E-5,6.637E-4,0.0,0.003207,0.007933,0.009628,0.00635,0.2214,0.01144,0.00166,0.004142,0.001933,0.001235,
0.0,1582.0,217.8,165.8,142.1,0.635,9.826,0.2881,0.3797,0.8488,0.5282,0.0,343.6,0.1626,0.9161,0.177,0.09542,0.264,0.07107,0.2074,2.555,12.98,0.0,343.6,0.1626,0.9161,0.177,0.09542,0.264,0.07107,0.2074,2.555,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.4,149.7,44.7,452.0,170.9,2.829,2.84,30.35,4.478,0.0,43.18,1.584,10.91,8.858,35.6,0.03335,0.04065,0.04985,0.02931,0.1274,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009E-4,0.0,8438.0,120400.0,78710.0,63070.0,2.367E7,40440.0,22260.0,30970.0,8299.0,30440.0,0.0,3.444E-36,2.1670000000000002E-36,1.192E-35,1.004E-35,1.011E-36,4.755E-37,1.084E-38,1.887E-38,3.9009999999999997E-38,6.349E-38,2.08E-35,0.0,0.4932,1.614,2.51,1.395,0.165,0.07168,0.003549,0.005417,0.01323,0.01016,0.0,0.0,9.411E-4,0.001637,8.045E-4,0.9939,0.001042,4.173E-4,5.476E-4,6.348E-5,6.651E-4,0.0,0.003277,0.007929,0.009635,0.006353,0.2199,0.01136,0.001659,0.004137,0.001951,0.001209,
0.0,1582.0,209.6,164.5,147.8,0.5727,11.03,0.3018,0.3797,0.8487,0.5275,0.0,343.6,0.1656,0.9113,0.1779,0.09474,0.2714,0.06416,0.2068,2.582,12.95,0.0,343.6,0.1656,0.9113,0.1779,0.09474,0.2714,0.06416,0.2068,2.582,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.3,152.8,42.28,449.5,170.9,2.831,2.838,30.33,4.476,0.0,43.18,4.741,8.724,8.554,34.59,0.0373,0.04059,0.04976,0.0293,0.1273,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.099E-4,0.0,8458.0,119400.0,76120.0,60950.0,2.279E7,39270.0,21520.0,30000.0,8140.0,29380.0,0.0,3.444E-36,2.157E-36,1.181E-35,9.986E-36,1.007E-36,4.823E-37,1.061E-38,1.842E-38,3.873E-38,6.311E-38,2.08E-35,0.0,0.4932,1.592,2.462,1.43,0.1588,0.08767,0.003706,0.005417,0.01321,0.01015,0.0,0.0,9.411E-4,0.001637,8.045E-4,0.9939,0.001042,4.173E-4,5.476E-4,6.348E-5,6.651E-4,0.0,0.003277,0.007841,0.009744,0.006381,0.2196,0.01133,0.001661,0.004127,0.001946,0.001206,
0.0,1582.0,208.1,162.1,141.3,0.4947,10.75,0.6126,0.3803,0.8471,0.5277,0.0,343.6,0.169,0.9144,0.1712,0.0944,0.2706,0.06415,0.2069,2.579,12.95,0.0,343.6,0.169,0.9144,0.1712,0.0944,0.2706,0.06415,0.2069,2.579,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.8,153.9,42.49,448.7,170.9,2.84,2.841,30.27,4.479,0.0,43.18,4.192,10.94,12.68,34.54,1.957,0.04058,0.04976,0.02931,0.1273,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.947E-4,0.0,8486.0,117300.0,75610.0,61840.0,2.274E7,39390.0,20600.0,29000.0,7962.0,28650.0,0.0,3.444E-36,2.194E-36,1.175E-35,9.653000000000001E-36,1.006E-36,6.864E-37,1.239E-38,1.804E-38,3.845E-38,6.276E-38,2.08E-35,0.0,0.4933,1.578,2.458,1.4,0.1579,0.1131,0.005683,0.005426,0.01319,0.01016,0.0,0.0,9.411E-4,0.001637,8.045E-4,0.9939,0.001042,4.173E-4,5.476E-4,6.348E-5,6.651E-4,0.0,0.003353,0.007774,0.009751,0.006362,0.2196,0.01128,0.001656,0.00413,0.001943,0.001207,
0.0,1582.0,205.0,162.8,141.1,0.76,10.72,0.6039,0.366,0.8518,0.5222,0.0,343.6,0.1674,0.9079,0.1732,0.09679,0.2699,0.06412,0.2068,3.745,11.78,0.0,343.6,0.1674,0.9079,0.1732,0.09679,0.2699,0.06412,0.2068,3.745,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.8,160.7,42.57,439.8,170.9,2.84,2.837,30.25,4.475,0.0,43.18,4.486,6.532,14.08,36.25,0.4174,0.0405,0.04967,0.02928,0.1273,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016E-4,0.0,8555.0,115800.0,75640.0,62160.0,2.338E7,39180.0,20430.0,28850.0,7974.0,28720.0,0.0,3.5310000000000005E-36,2.1680000000000003E-36,1.157E-35,9.273E-36,1.048E-36,9.082E-37,1.294E-38,1.908E-38,3.824E-38,6.241E-38,2.08E-35,0.0,0.504,1.554,2.412,1.396,0.1798,0.1096,0.005719,0.00546,0.01324,0.0101,0.0,0.0,9.411E-4,0.001637,8.045E-4,0.9939,0.001042,4.173E-4,5.476E-4,6.348E-5,6.651E-4,0.0,0.003425,0.007495,0.009748,0.006267,0.2198,0.01132,0.001651,0.004115,0.00198,0.001166,
0.0,1582.0,201.8,158.4,145.2,1.254,5.904,0.5838,0.339,0.8386,0.5108,0.0,343.6,0.1769,0.9285,0.1749,0.09624,0.2317,0.06358,0.2066,4.442,11.08,0.0,343.6,0.1769,0.9285,0.1749,0.09624,0.2317,0.06358,0.2066,4.442,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.3,173.0,47.39,436.3,167.3,2.201,2.139,28.76,3.75,0.0,43.18,4.505,6.09,14.06,36.25,0.4137,0.04041,0.04958,0.02926,0.1272,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8583.0,117500.0,76530.0,63490.0,2.437E7,39640.0,20650.0,29170.0,8114.0,29170.0,0.0,3.5310000000000005E-36,2.063E-36,1.144E-35,9.494000000000001E-36,1.049E-36,5.4609999999999995E-37,1.18E-38,1.737E-38,3.942E-38,6.278E-38,2.08E-35,0.0,0.5041,1.528,2.351,1.436,0.1818,0.07395,0.005617,0.005299,0.01333,0.01009,0.0,0.0,9.411E-4,0.001637,8.045E-4,0.9939,0.001042,4.173E-4,5.476E-4,6.348E-5,6.651E-4,0.0,0.003437,0.00718,0.009465,0.006231,0.2192,0.01185,0.001644,0.004111,0.002029,0.001095,
0.0,1586.0,196.6,157.7,141.0,1.233,6.014,0.3683,0.3487,0.8053,0.482,0.0,343.6,0.1785,0.9336,0.1735,0.1061,0.2,0.07721,0.3428,5.339,10.05,0.0,343.6,0.1785,0.9336,0.1735,0.1061,0.2,0.07721,0.3428,5.339,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.5,179.2,40.56,443.8,179.4,2.825,3.611,29.28,5.07,0.0,43.31,4.519,5.142,15.38,36.18,0.4122,0.0404,0.04957,0.02924,0.1272,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8767.0,117100.0,75940.0,63670.0,2.347E7,38610.0,20430.0,28910.0,8152.0,28810.0,0.0,3.8080000000000005E-36,1.906E-36,1.142E-35,9.301E-36,1.048E-36,3.898E-37,9.637E-39,1.712E-38,3.687E-38,6.092E-38,2.08E-35,0.0,0.5298,1.504,2.326,1.422,0.1816,0.0639,0.004204,0.005466,0.0128,0.00988,0.0,0.0,9.45E-4,0.001644,8.078E-4,0.9939,0.001047,4.191E-4,5.498E-4,6.374E-5,6.678E-4,0.0,0.003555,0.006867,0.009515,0.006019,0.2184,0.01194,0.001644,0.004138,0.002064,0.001106,
0.0,1571.0,210.6,155.4,143.3,0.7038,4.947,0.5131,0.3671,0.8105,0.4694,0.0,343.6,0.1656,0.9325,0.164,0.0968,0.193,0.04981,0.2257,1.613,13.96,0.0,343.6,0.1656,0.9325,0.164,0.0968,0.193,0.04981,0.2257,1.613,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6,180.4,40.62,436.7,179.0,2.826,4.146,29.42,4.521,0.0,42.1,4.701,5.701,14.31,36.54,0.4133,0.04377,0.05381,0.03248,0.1409,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8804.0,118900.0,75480.0,63030.0,2.294E7,37530.0,20340.0,28590.0,8416.0,28240.0,0.0,3.0990000000000004E-36,1.944E-36,1.134E-35,9.245000000000001E-36,1.044E-36,3.775E-37,1.087E-38,1.732E-38,3.685E-38,6.045999999999999E-38,2.08E-35,0.0,0.4312,1.585,2.32,1.431,0.1808,0.05696,0.005202,0.005708,0.01287,0.009742,0.0,0.0,9.45E-4,0.001644,8.078E-4,0.9939,0.001047,4.191E-4,5.498E-4,6.374E-5,6.678E-4,0.0,0.003588,0.00676,0.009494,0.006019,0.2179,0.01176,0.001655,0.004071,0.002119,0.0011,
0.0,1571.0,209.9,153.7,146.1,0.6664,4.829,0.2606,0.3644,0.8173,0.4716,0.0,343.6,0.164,0.9451,0.1683,0.09665,0.1931,0.04954,0.225,2.213,13.34,0.0,343.6,0.164,0.9451,0.1683,0.09665,0.1931,0.04954,0.225,2.213,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.2,182.8,40.6,433.7,179.0,2.816,3.983,29.57,4.511,0.0,42.1,4.87,6.417,12.7,36.55,0.4165,0.04377,0.05381,0.03248,0.1409,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38E-4,0.0,8848.0,121300.0,76820.0,63340.0,2.33E7,37930.0,20770.0,29150.0,8530.0,28480.0,0.0,3.0990000000000004E-36,1.9490000000000003E-36,1.104E-35,9.028000000000001E-36,1.044E-36,4.935E-37,8.983999999999999E-39,1.696E-38,3.673E-38,3.2539999999999997E-37,2.08E-35,0.0,0.4312,1.594,2.273,1.446,0.1808,0.06078,0.003586,0.005665,0.01294,0.02608,0.0,0.0,9.45E-4,0.001644,8.078E-4,0.9939,0.001047,4.191E-4,5.498E-4,6.374E-5,6.678E-4,0.0,0.003613,0.006764,0.009455,0.006002,0.2182,0.01177,0.00163,0.004101,0.002117,0.001108,
0.0,1572.0,208.2,153.3,148.9,0.6222,3.745,0.2089,0.3652,0.8189,0.4559,0.0,343.6,0.1671,0.8724,0.1522,0.0966,0.2411,0.01685,0.2254,3.062,12.56,0.0,343.6,0.1671,0.8724,0.1522,0.0966,0.2411,0.01685,0.2254,3.062,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,184.8,40.97,430.7,179.0,2.818,4.02,29.51,4.51,0.0,43.04,4.947,6.72,9.954,36.58,0.4242,0.04377,0.05381,0.03248,0.1409,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9163.0,124400.0,78600.0,64060.0,2.411E7,39800.0,20700.0,29900.0,8655.0,29200.0,0.0,3.302E-36,1.96E-36,1.107E-35,9.068000000000001E-36,1.044E-36,3.511E-37,8.526E-39,1.67E-38,3.651E-38,6.153E-38,2.08E-35,0.0,0.4557,1.585,2.274,1.455,0.1808,0.04845,0.00277,0.005678,0.01295,0.00973,0.0,0.0,9.45E-4,0.001644,8.078E-4,0.9939,0.001047,4.191E-4,5.498E-4,6.374E-5,6.678E-4,0.0,0.003728,0.006759,0.009413,0.005969,0.2179,0.01258,7.847E-4,0.004102,0.002131,0.001082,
0.0,1575.0,207.0,153.3,147.3,0.5631,4.157,0.2097,0.8409,0.342,0.4559,0.0,343.6,0.1748,0.8635,0.1533,0.09656,0.2456,0.01287,0.5823,1.274,13.99,0.0,343.6,0.1748,0.8635,0.1533,0.09656,0.2456,0.01287,0.5823,1.274,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8,184.9,40.97,423.7,179.0,2.816,24.05,9.463,4.506,0.0,43.39,5.031,7.947,7.95,36.63,0.4328,0.04369,0.05372,0.03247,0.1408,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9452.0,127800.0,80740.0,65560.0,2.521E7,41100.0,21400.0,32340.0,7337.0,30180.0,0.0,3.564E-36,1.953E-36,1.103E-35,8.683E-36,1.044E-36,4.031E-37,8.285999999999999E-39,3.247E-38,2.021E-38,6.135E-38,2.08E-35,0.0,0.4876,1.574,2.286,1.418,0.1807,0.05358,0.002775,0.01342,0.005181,0.009745,0.0,0.0,9.45E-4,0.001644,8.078E-4,0.9939,0.001047,4.191E-4,5.498E-4,6.374E-5,6.678E-4,0.0,0.003797,0.006753,0.009413,0.005861,0.2175,0.01264,7.596E-4,0.004737,0.001485,0.001085,
0.0,1577.0,207.9,149.1,147.0,0.4737,6.93,0.2232,0.8508,0.3208,0.4599,0.0,343.6,0.1759,0.832,0.1477,0.09654,0.2867,0.01344,0.5832,3.517,11.74,0.0,343.6,0.1759,0.832,0.1477,0.09654,0.2867,0.01344,0.5832,3.517,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.8,180.8,33.24,414.6,192.9,2.94,24.6,8.477,4.756,0.0,43.39,5.159,9.258,5.74,36.67,0.4442,0.04362,0.05365,0.03245,0.1408,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.534E-4,0.0,9522.0,128300.0,78770.0,64490.0,2.445E7,40170.0,19920.0,30710.0,7112.0,28840.0,0.0,3.6780000000000004E-36,2.011E-36,1.073E-35,8.427E-36,1.041E-36,6.556E-37,8.953E-39,3.259E-38,1.972E-38,6.067E-38,2.08E-35,0.0,0.5034,1.588,2.241,1.4,0.1801,0.08704,0.002973,0.01363,0.004889,0.009632,0.0,0.0,9.515E-4,0.001655,8.134E-4,0.9938,0.001054,4.22E-4,5.536E-4,6.419E-5,6.725E-4,0.0,0.003818,0.006688,0.009376,0.005846,0.2153,0.01275,7.468E-4,0.004727,0.001512,0.001044,
